ItemHash,SkuNumber,SoldFlag,ItemName,Price,WarehouseId,Category,OrderDate,ShipDate,OutDate,Delivery_date,OrderId,Quantity,CustomerId
S1E7M3JR50ME,536741,0,ComputersandAccessories-JXH-280,2949.42,WH2Q6X,Computers&Accessories,,,,,,3,
VEJRKEAICDZH,410170,1,Sports-BVY-159,3240.91,WHQEDH,Sports,2026-01-30,2026-01-30,2026-02-02,2026-02-07,1001473,9,3865446
0Q9IW0UXR90K,534150,0,Clothing-TKF-644,906.73,WH4NWI,Clothing,,,,,,7,
EP9IX3HAN1AK,291139,0,ComputersandAccessories-VKU-194,4589.68,WHVWB5,Computers&Accessories,,,,,,3,
3RQG2NZ980F5,312965,1,HomeGoods-OOV-240,4110.9,WHHMGE,HomeGoods,2025-10-28,2025-10-28,2025-10-29,2025-11-07,1001474,4,7796849
5XZKJTAGUD7G,569034,0,Books-RZV-168,1904.08,WH3EHA,Books,,,,,,2,
U3JECLHLFJ1F,387876,1,HomeGoods-QMS-417,892.39,WHI4CG,HomeGoods,2025-04-12,2025-04-13,2025-04-16,2025-04-24,1001475,5,1625537
3WMQQ2XWARHY,332836,1,Books-ZJV-645,3431.4,WHWV11,Books,2026-02-17,2026-02-21,2026-02-23,2026-02-26,1001476,8,1299893
SQWSF4GZHEA1,732952,1,Sports-WYR-839,1230.74,WHQJM8,Sports,2025-08-19,2025-08-20,2025-08-20,2025-08-20,1001477,1,4327914
FI9AZH0302OC,567399,0,Electronics-JKQ-345,2339.57,WH3GDJ,Electronics,,,,,,7,
NI4HE0SDQKS2,375308,0,Clothing-HEQ-578,2507.32,WH8TE7,Clothing,,,,,,3,
BIZ04I3NI6BI,287059,1,HomeGoods-QMQ-062,225.35,WHX3HH,HomeGoods,2025-11-24,2025-11-29,2025-11-30,2025-11-26,1001478,3,6545967
Q4PKR14MXFJX,383352,1,ComputersandAccessories-UGP-696,3776.58,WHQND3,Computers&Accessories,2025-12-08,2025-12-10,2025-12-10,2025-12-16,1001479,5,4091463
0MAKRMCPCCPD,561516,1,Books-LLY-815,2243.4,WH0W4F,Books,2025-05-06,2025-05-08,2025-05-08,2025-05-16,1001480,5,9397501
552JJQNQYDEC,664498,1,ComputersandAccessories-NJH-845,3925.02,WH4CTB,Computers&Accessories,2025-08-16,2025-08-22,2025-08-24,2025-08-26,1001481,6,7275278
G1BW3RP305I3,860712,1,Sports-UDV-305,4654.73,WHWET9,Sports,2025-03-31,2025-03-31,2025-04-01,2025-04-01,1001482,3,8727131
QSEXIKNN6IK2,110210,1,ComputersandAccessories-BIF-991,4750.1,WH1DYY,Computers&Accessories,2025-07-02,2025-07-06,2025-07-06,2025-07-03,1001483,8,1332824
7M9YSVB9578I,583183,1,Electronics-GRH-826,4846.96,WHKM0S,Electronics,2026-02-04,2026-02-04,2026-02-04,2026-02-05,1001484,10,4035436
3JUOOSNGNOUX,930726,1,Sports-ETZ-835,3807.54,WHGCLN,Sports,2025-09-14,2025-09-14,2025-09-15,2025-09-20,1001485,3,1860761
BUGVZOXPDRJ5,232362,0,ComputersandAccessories-DGZ-471,2870.58,WHA740,Computers&Accessories,,,,,,8,
ZC2ARPXI68B8,329734,0,Sports-WPO-703,129.39,WHDOAO,Sports,,,,,,5,
V7YFDDFRX8QF,883888,1,Books-DXM-585,596.16,WHCSXL,Books,2025-12-21,2025-12-27,2025-12-30,2025-12-30,1001486,5,4123153
QFAV0RHLPK5R,683553,0,ComputersandAccessories-TJK-549,1856.47,Computers&Accessories,Computers&Accessories,,,,,,2,
CEK36E8B9LO7,425172,1,Electronics-RHS-448,2116.7,WH5GM0,Electronics,2026-02-12,2026-02-16,2026-02-17,2026-02-21,1001487,4,2919211
LE0W7CUWX6LW,241960,0,HomeGoods-NIS-930,3979.5,WH5KXJ,HomeGoods,,,,,,7,
LJ8RI2LRVD15,457422,1,ComputersandAccessories-RZS-758,1530.03,WHGACI,Computers&Accessories,2025-10-09,2025-10-12,2025-10-13,2025-10-11,1001488,3,3645904
HE0O8XO47DHR,360101,1,ComputersandAccessories-HDG-785,700.92,WHLIQC,Computers&Accessories,2025-12-25,2025-12-31,2026-01-02,2026-01-02,1001489,5,6501786
5OHK8WY6JZY6,222851,0,Sports-XHO-414,3779.5,WH7HGR,Sports,,,,,,7,
BMUUBQDB0QRG,392832,1,HomeGoods-MZK-263,634.28,WHTBJX,HomeGoods,2025-04-10,2025-04-11,2025-04-14,2025-04-12,1001490,7,9289265
9254231H3S7Y,750924,0,Electronics-AZS-170,496.64,WHV3TY,Electronics,,,,,,5,
X7KPR36DNYAD,396245,0,Books-YAH-526,2583.22,WHPAKY,Books,,,,,,10,
JID2N5725TQY,605840,1,Sports-LSQ-425,1450.76,WHLQOX,Sports,2025-09-16,2025-09-20,2025-09-20,2025-09-17,1001491,1,4586904
2E87QZUD2SS1,212225,1,Electronics-FDJ-266,1591.68,WHTH01,Electronics,2025-08-14,2025-08-16,2025-08-16,2025-08-17,1001492,7,9353780
ICHBVDHSCUKR,903490,0,Clothing-RRG-764,2487.4,WHM3AK,Clothing,,,,,,6,
8WT67T989XVV,948704,0,ComputersandAccessories-TCS-219,710.14,WHNZVS,Computers&Accessories,,,,,,3,
D2Q9AHIGF61G,926824,1,Clothing-VBM-007,2894.76,WH47CI,Clothing,2025-11-30,2025-12-05,2025-12-05,2025-12-01,1001493,5,9176128
TNOF7DTYNVVX,767471,1,Electronics-CKU-387,1055.03,WHR7ZZ,Electronics,2025-07-20,2025-07-25,2025-07-25,2025-08-01,1001494,3,5434599
E3PUWSXKETOK,467081,0,Clothing-NKB-014,2496.9,WHYR49,Clothing,,,,,,6,
E0V59IG3OKFG,640804,0,Sports-EXF-702,3305.83,WH4JZU,Sports,,,,,,1,
VCRP28KI59S0,825307,0,Sports-LDY-843,4748.62,WHNU72,Sports,,,,,,2,
WQY5DSK1TLX4,650622,1,Books-YLS-321,3666.85,WHUA3O,Books,2025-07-03,2025-07-03,2025-07-03,2025-07-04,1001495,3,7197857
0U9EB0PD8DBO,181668,1,HomeGoods-WAC-100,773.42,WHGEAN,HomeGoods,2025-04-11,2025-04-13,2025-04-16,2025-04-12,1001496,3,8874022
TTBE9L1QYMSI,625041,0,Books-OVR-122,2245.32,WHDWYJ,Books,,,,,,10,
S4V355FL2P15,428347,0,Sports-TGC-259,2718.71,WHZT0N,Sports,,,,,,1,
LR73EOOFQJR3,862435,1,Books-UXZ-638,3489.71,WHSHNT,Books,2026-01-29,2026-01-30,2026-02-01,2026-01-30,1001497,6,8714059
92WDZSAHLVQT,426461,1,HomeGoods-ERX-747,4845.98,WH8IQH,HomeGoods,2025-12-27,2026-01-01,2026-01-04,2026-01-06,1001498,10,7481444
FS7PZT9I3UGE,429403,0,HomeGoods-NKA-095,36.95,WH582U,HomeGoods,,,,,,3,
9NR189LQV2TK,229704,0,Clothing-MYM-851,1069.82,WH8EW8,Clothing,,,,,,1,
4NFSGU6GUU8J,439932,0,Sports-THQ-347,3334.2,WHJ4X0,Sports,,,,,,1,
VAHKVVQ3GC30,511042,1,Books-FSE-739,318.13,WHMOY1,Books,2025-03-08,2025-03-11,2025-03-13,2025-03-10,1001499,7,2834347
LQ53FOCGTWWN,598468,0,Clothing-JKD-355,3709.47,WHFQX0,Clothing,,,,,,5,
1SAF6MVQ1FQB,692645,0,Electronics-ZYR-475,4071.75,WH5U1U,Electronics,,,,,,9,
VKF8BUYAKRLG,707978,1,HomeGoods-AFP-872,240.42,WH9XUZ,HomeGoods,2025-12-03,2025-12-07,2025-12-07,2025-12-04,1001500,6,5743698
UJPH5ZRZF1LU,637801,1,HomeGoods-EWK-855,1126.5,WH60EF,HomeGoods,2025-06-23,2025-06-27,2025-06-29,2025-06-24,1001501,4,1452414
WL5D5PBA0AGM,937068,0,Sports-DGB-493,3209.89,WHR2OQ,Sports,,,,,,2,
TI1IH6FW7CTA,998553,1,Books-EYP-081,1339.28,WHJLM2,Books,2025-10-13,2025-10-16,2025-10-17,2025-10-23,1001502,8,6794136
HEH9I3CCKRAG,922170,1,HomeGoods-BJN-744,4309.92,WH166E,HomeGoods,2025-09-15,2025-09-21,2025-09-23,2025-09-26,1001503,10,4173513
HOR1XRAUSPE9,359732,1,Books-EFQ-353,4473.18,WHJ7T0,Books,2025-11-09,2025-11-15,2025-11-17,2025-11-10,1001504,8,8135041
WTW37OE964MB,660774,0,ComputersandAccessories-KKI-002,1574.56,WHJLMM,Computers&Accessories,,,,,,4,
M0XQ71M6FD58,831148,0,Electronics-QKV-834,3098.14,WHW6T6,Electronics,,,,,,3,
KX08AUFR8V1V,544349,1,Books-EMW-929,2870.62,WH7KJ5,Books,2025-07-12,2025-07-17,2025-07-20,2025-07-13,1001505,8,7425116
1EJZSCZDMVIX,329156,0,Clothing-HBS-814,2586.11,WHW22H,Clothing,,,,,,2,
8RZQYEYW1P34,586181,0,HomeGoods-XWZ-125,1249.42,WHHQQZ,HomeGoods,,,,,,3,
NSMRKFF469RE,375332,1,Electronics-BRH-514,1910.11,WHM68B,Electronics,2025-05-15,2025-05-16,2025-05-16,2025-05-17,1001506,5,1819191
H96PEMFF662A,495849,1,Electronics-LER-562,1641.66,WHAZMU,Electronics,2025-10-28,2025-11-03,2025-11-05,2025-11-06,1001507,2,6124077
OH0Y2I9UL8X3,761560,0,Electronics-WUO-368,566.69,WH58ON,Electronics,,,,,,4,
QK5S61GWYG91,457754,0,Books-JSX-794,4609.36,WHP6PQ,Books,,,,,,6,
DC1APL0ROZS9,132928,1,Sports-EAC-474,2552.57,WHVMIM,Sports,2025-10-07,2025-10-11,2025-10-11,2025-10-08,1001508,1,1867366
J6E2GP4E6TFX,200407,0,Sports-OME-580,2185.72,WHT92D,Sports,,,,,,3,
L3PDJUCBRZHT,106342,0,HomeGoods-FQH-440,2012.19,WHKDDC,HomeGoods,,,,,,10,
56MG8QYD4TVI,484639,1,HomeGoods-WOF-129,2031.46,WH146P,HomeGoods,2025-08-19,2025-08-20,2025-08-22,2025-08-27,1001509,7,6107766
NNYCISO06LCX,169554,1,ComputersandAccessories-MZM-985,996.89,WH3RSU,Computers&Accessories,2025-03-18,2025-03-25,2025-03-25,2025-03-31,1001510,10,6047919
NSY6LL2RFF7P,296361,1,Books-AMT-428,3896.99,WHK34J,Books,2025-11-26,2025-11-28,2025-11-30,2025-12-04,1001511,9,2929918
NOL5L7KRHE0N,329863,0,ComputersandAccessories-JNE-879,3200.74,WH4CR0,Computers&Accessories,,,,,,2,
DGMIZESEHR6G,802304,1,Sports-MSC-589,4338.57,WHHADJ,Sports,2025-04-29,2025-04-30,2025-05-03,2025-05-01,1001512,10,2629571
259T9GYFUC5M,627951,0,Books-FES-151,1463.74,WHC6WE,Books,,,,,,7,
G95NNTLDTKVP,983307,1,Books-MAO-603,620.66,WH8RPP,Books,2026-02-07,2026-02-08,2026-02-08,2026-02-09,1001513,10,5741957
VPC0LA7IRFPQ,659626,1,Clothing-MVL-020,948.78,WH2V7C,Clothing,2025-04-29,2025-05-06,2025-05-06,2025-05-01,1001514,8,8801233
QWHNIZS5GLZH,968185,1,ComputersandAccessories-AQL-246,4582.88,WHPF85,Computers&Accessories,2025-05-09,2025-05-09,2025-05-11,2025-05-19,1001515,1,8970280
1TXNDRT7U5NJ,833293,0,Sports-WUR-233,2470.63,WHKVZK,Sports,,,,,,3,
SL2XJFRVK7M4,698201,1,Books-MAH-939,3089.49,WHX16M,Books,2025-12-28,2026-01-03,2026-01-04,2025-12-29,1001516,6,1243893
ZNSD5PPGBSUL,933260,1,Electronics-HAZ-973,193.94,WHXCM8,Electronics,2026-01-07,2026-01-14,2026-01-15,2026-01-17,1001517,1,8139095
GG2ZT7MIV409,864238,0,Clothing-ZIP-933,358.76,WH87A4,Clothing,,,,,,2,
K2XTSEORSIUU,387955,1,Sports-NNK-701,2680.61,WH0GY6,Sports,2025-12-30,2026-01-04,2026-01-06,2026-01-07,1001518,10,7624305
TISSPJC94EXN,601191,1,ComputersandAccessories-KVD-812,4662.86,WH68A3,Computers&Accessories,2025-08-04,2025-08-10,2025-08-11,2025-08-16,1001519,3,7528120
RJX7CJ9KB9KY,544462,1,Electronics-JCS-586,788.32,WH60G9,Electronics,2025-04-20,2025-04-21,2025-04-22,2025-05-01,1001520,7,8003960
4XWR4ZJODAFQ,194349,0,HomeGoods-CKX-716,1513.25,WHAGMQ,HomeGoods,,,,,,8,
LVRPQEX217YX,436361,1,Clothing-SQG-214,1959.62,WHC0VO,Clothing,2025-11-02,2025-11-09,2025-11-10,2025-11-13,1001521,10,4882025
Z7YFKAKI1BCT,798313,0,Clothing-HWU-744,3663.85,WHAX4V,Clothing,,,,,,1,
08ISNPUB2VD5,724088,0,ComputersandAccessories-BPR-888,530.75,WHJFPQ,Computers&Accessories,,,,,,8,
PER0C7W5L0L5,506978,1,Books-VVK-761,3657.22,WHTY71,Books,2025-03-27,2025-03-28,2025-03-28,2025-03-28,1001522,10,4462655
67LSGFY26UD3,789064,1,Sports-YCV-222,4936.29,WHKXYT,Sports,2025-05-15,2025-05-17,2025-05-19,2025-05-23,1001523,1,9583247
NMM5TGN050JK,488189,1,Clothing-WKA-109,2376.25,WH0GZK,Clothing,2026-02-08,2026-02-13,2026-02-14,2026-02-18,1001524,3,6752475
G97WAPCAF4D3,694321,1,Electronics-SUL-351,3934.53,WHHNNF,Electronics,2025-10-25,2025-11-01,2025-11-02,2025-10-29,1001525,6,3766738
3XW2L9PODSJA,376421,0,ComputersandAccessories-WPW-220,483.14,WH3IUL,Computers&Accessories,,,,,,8,
R5NYR5HGC2UI,327106,1,HomeGoods-JMZ-156,4555.76,WHDC60,HomeGoods,2026-01-13,2026-01-15,2026-01-16,2026-01-14,1001526,3,8045184
UB9A3AMMJMSD,225728,1,ComputersandAccessories-SXU-576,4258.38,WHWRQZ,Computers&Accessories,2025-11-20,2025-11-21,2025-11-21,2025-11-28,1001527,1,8173673
6AL5ISDX9BI7,856969,0,Clothing-YWC-955,2821.33,WHTAX8,Clothing,,,,,,10,
R24C3CZ10AA0,730048,0,HomeGoods-MZK-044,3497.69,WHJ127,HomeGoods,,,,,,4,
6EI5SPYH8V22,528141,0,Electronics-ILN-849,924.03,WHYVBJ,Electronics,,,,,,2,
H02IBGMSW6YG,367390,1,Books-SXD-011,117.09,WHCF2V,Books,2025-08-25,2025-08-30,2025-09-02,2025-08-26,1001528,7,7555593
8WIYWBDLYX2I,231546,0,Sports-OPQ-314,2717.26,WHWSMC,Sports,,,,,,9,
KZFPGULWG2M9,277868,0,ComputersandAccessories-KAP-142,4422.99,WHWANS,Computers&Accessories,,,,,,8,
JQUDQ7FD7SPN,442376,1,Clothing-AXY-443,1572.73,WH00G1,Clothing,2025-03-16,2025-03-23,2025-03-26,2025-03-27,1001529,7,7243852
9A1UWYVFZE9I,678549,1,Books-LOE-101,4685.54,WHKACT,Books,2025-08-02,2025-08-04,2025-08-05,2025-08-12,1001530,8,9201090
A7C7KALQ5S1T,493748,1,HomeGoods-VQH-563,659.57,WHVRHP,HomeGoods,2025-03-28,2025-03-28,2025-03-29,2025-03-31,1001531,6,4830765
GFXVZFO0VXQE,876753,0,Electronics-JOS-828,842.49,WH40GX,Electronics,,,,,,8,
VPHGYMNYGCQW,454862,1,Sports-FJC-337,2415.07,WHGEHC,Sports,2025-08-11,2025-08-17,2025-08-18,2025-08-12,1001532,5,1605384
7EXB5SIBMBOJ,194883,0,ComputersandAccessories-QLV-925,877.94,WHP4ZS,Computers&Accessories,,,,,,3,
IOVI1NHM55A8,288680,1,HomeGoods-ATD-326,522.01,WHG7HN,HomeGoods,2025-06-14,2025-06-17,2025-06-19,2025-06-20,1001533,7,3933022
FCU15GUSG629,649176,1,Electronics-TZI-217,491.2,WHF80D,Electronics,2025-06-18,2025-06-22,2025-06-22,2025-06-19,1001534,10,4519463
765IY14ZNZFD,882536,0,Sports-DQO-033,1530.08,WHVC0M,Sports,,,,,,2,
S7Z9R60FQPNQ,224007,0,Sports-YWE-896,1700.19,WHCBWF,Sports,,,,,,5,
HQASSH2MMDUW,751672,1,HomeGoods-YAP-116,4490.32,WHT9IQ,HomeGoods,2025-12-20,2025-12-22,2025-12-24,2025-12-22,1001535,1,8918712
E5HIUI6ZJYP6,863214,0,Books-HWC-483,4484.15,WH95AV,Books,,,,,,10,
XVVY472RUODC,742903,1,HomeGoods-WAQ-268,4552.53,WHJXKT,HomeGoods,2025-04-07,2025-04-08,2025-04-10,2025-04-08,1001536,1,1168232
CQYTEWDQX8AK,139966,1,Books-BLK-330,2140.72,WHI63Z,Books,2025-09-06,2025-09-06,2025-09-07,2025-09-13,1001537,9,5643860
QXKZK2UNGHNN,733917,0,HomeGoods-OOS-167,37.92,WHDUHW,HomeGoods,,,,,,9,
WXKNFO7936DZ,736262,1,ComputersandAccessories-REU-986,3042.53,WHAGS7,Computers&Accessories,2025-09-24,2025-09-28,2025-10-01,2025-09-25,1001538,8,1072711
ZLED6UASDVUY,482413,1,ComputersandAccessories-DCP-162,2410.13,WHGW77,Computers&Accessories,2026-01-28,2026-02-04,2026-02-06,2026-02-11,1001539,1,6516780
DUE58YKT1O5R,321396,0,HomeGoods-GYN-181,4488.69,WHOGV0,HomeGoods,,,,,,9,
QH74IVXK0RP4,168763,1,Books-NPZ-298,647.6,WHMI28,Books,2025-06-12,2025-06-19,2025-06-19,2025-06-14,1001540,10,9663383
M52IC08Y0U6M,399152,0,Clothing-AMQ-656,3078.09,WHRQF5,Clothing,,,,,,3,
AUADYWFETKRC,691156,1,Clothing-INO-711,2838.92,WHEWDH,Clothing,2025-11-30,2025-12-04,2025-12-07,2025-12-01,1001541,2,8629221
847BLUQQU0YD,361069,1,Sports-ACZ-296,984.9,WHS50R,Sports,2025-09-07,2025-09-08,2025-09-09,2025-09-19,1001542,8,7539553
ZIUGAMU7GANG,313075,0,Electronics-KTF-751,4384.84,WHNF0G,Electronics,,,,,,10,
49OF51U8MTTW,325530,1,ComputersandAccessories-QRH-928,2360.14,WH8X75,Computers&Accessories,2025-03-07,2025-03-08,2025-03-11,2025-03-10,1001543,8,8856278
QT4B8XHF6F56,309374,1,HomeGoods-LJT-487,4798.67,WHGSV6,HomeGoods,2026-02-03,2026-02-05,2026-02-07,2026-02-05,1001544,4,4916283
OLZY8SSBU9UN,109676,0,Electronics-MTS-697,1685.23,WHZTYV,Electronics,,,,,,8,
M45TP0E95UYC,117532,1,HomeGoods-PBQ-705,1765.87,WH4LJB,HomeGoods,2025-07-30,2025-07-30,2025-08-01,2025-07-31,1001545,4,9063170
N9PMBCAYWM3W,127421,0,Books-EOT-142,403.88,WH4YXN,Books,,,,,,2,
K2O8UCHCTBKS,904451,1,Electronics-VSH-150,2119.39,WH343R,Electronics,2025-08-03,2025-08-04,2025-08-05,2025-08-05,1001546,7,9406473
P9W1FWVJ9JIZ,596663,1,Electronics-XAB-651,169.84,WHGY48,Electronics,2025-12-04,2025-12-09,2025-12-10,2025-12-14,1001547,7,8882647
2MVHRZSZOMTS,638553,0,ComputersandAccessories-SNV-369,1005.3,WHX93L,Computers&Accessories,,,,,,9,
B17IKMEJUI0Y,526231,0,Electronics-FZL-316,3201.78,WHSLBS,Electronics,,,,,,7,
K5JK868AV4H3,147868,1,ComputersandAccessories-QBJ-037,2906.65,WH0PXQ,Computers&Accessories,2025-10-16,2025-10-16,2025-10-19,2025-10-17,1001548,2,3491578
13BKUTB6I5J8,118695,1,Books-QXB-050,4097.39,WHAU1Q,Books,2025-10-26,2025-10-31,2025-11-01,2025-11-03,1001549,5,1788093
EHZSGEKVNVVL,112830,1,Electronics-TBX-846,3188.45,WH4YQB,Electronics,2025-07-30,2025-08-03,2025-08-03,2025-08-06,1001550,3,6450103
5BTXHQQREZPV,228288,1,Electronics-RRG-849,2873.36,WHICNO,Electronics,2025-03-19,2025-03-25,2025-03-27,2025-03-20,1001551,8,2649455
P1NZPPZP7PTP,261976,0,Sports-WQJ-116,1902.53,WHBG4B,Sports,,,,,,7,
UTFKMFYE2FV0,243576,1,ComputersandAccessories-XWE-560,2144.34,WHJMBI,Computers&Accessories,2025-10-12,2025-10-19,2025-10-20,2025-10-22,1001552,3,8822740
JLBZA996FU6T,808724,1,HomeGoods-KYU-837,3452.81,WH7TMQ,HomeGoods,2025-10-10,2025-10-16,2025-10-19,2025-10-11,1001553,2,6247723
UUAKFDZ4JQIJ,401303,1,ComputersandAccessories-EWK-185,2102.09,WHQM4P,Computers&Accessories,2025-08-02,2025-08-02,2025-08-02,2025-08-14,1001554,8,6717344
MLV052F2TSR8,224726,0,Electronics-ZCD-243,1467.8,WHOWNA,Electronics,,,,,,4,
94HJE64L5DYM,555488,0,ComputersandAccessories-KXM-037,954.08,WH9FMU,Computers&Accessories,,,,,,5,
AOCDKLGYJZMR,296298,0,ComputersandAccessories-LKZ-889,3697.51,WHKNPB,Computers&Accessories,,,,,,4,
ZMQETZ4Z5MFG,297147,1,Electronics-QNR-137,3963.72,WH3WWV,Electronics,2025-11-12,2025-11-16,2025-11-16,2025-11-16,1001555,6,4811183
YU3RPDMY55VE,696750,0,Sports-ZNG-043,3210.62,WHUSKD,Sports,,,,,,2,
LV6WR74S0K1X,274015,0,ComputersandAccessories-NEM-009,2527.21,WHLWJU,Computers&Accessories,,,,,,2,
3WAA20FE8F2L,829354,1,Clothing-SIA-750,3483.21,WH11QW,Clothing,2025-11-01,2025-11-03,2025-11-05,2025-11-12,1001556,8,6471606
SN4H4TUFTGXP,382843,1,Sports-MJS-739,3175.1,WHS72G,Sports,2025-05-12,2025-05-15,2025-05-18,2025-05-13,1001557,5,3812500
5Y3IOGLVNKQ6,913754,1,Books-DEY-326,2096.67,WHD8PW,Books,2025-05-21,2025-05-27,2025-05-30,2025-05-22,1001558,1,7158375
MCH9YWWIFOID,919498,1,HomeGoods-ZXU-997,2901.24,WHC86K,HomeGoods,2025-07-01,2025-07-03,2025-07-06,2025-07-08,1001559,4,7371003
S7HS18W5XCLI,841663,0,HomeGoods-QHC-443,296.86,WHK6RH,HomeGoods,,,,,,9,
LK40ZTS8UXSX,724437,1,ComputersandAccessories-GMW-315,4854.91,WHQIOI,Computers&Accessories,2025-04-06,2025-04-08,2025-04-11,2025-04-08,1001560,7,8677266
DGMBYZB2ZDG0,183784,0,Electronics-MVA-014,3837.5,WHY3AD,Electronics,,,,,,5,
F9FQGGEOS0O7,293641,0,Clothing-CMG-328,3364.81,WH8DQV,Clothing,,,,,,1,
Y8JQFT1HGEEN,462470,0,HomeGoods-IHW-885,1157.92,WHHU19,HomeGoods,,,,,,2,
26G2TKZE3SJD,337607,0,Electronics-UGW-598,2487.91,WHAA2E,Electronics,,,,,,6,
ZQ126BZ6RZX7,792487,0,ComputersandAccessories-TLA-947,4597.9,WHYPVO,Computers&Accessories,,,,,,8,
7LVYKAAS3TJY,230257,1,Sports-RYT-009,2071.84,WHO2CE,Sports,2025-07-11,2025-07-15,2025-07-17,2025-07-12,1001561,7,6443387
S7IG170FHQCQ,793413,1,Books-KBE-852,3136.95,WHLEA4,Books,2025-11-02,2025-11-04,2025-11-05,2025-11-05,1001562,5,3965674
R1RXLKJEDFTA,164176,0,Electronics-JWM-245,2279.87,WH7TEG,Electronics,,,,,,7,
HQ802QSYWLP5,560552,1,HomeGoods-AMR-605,3010.72,WHMJLL,HomeGoods,2025-05-16,2025-05-21,2025-05-24,2025-05-18,1001563,4,5494303
Z539HCY77F2W,349917,1,Sports-BAX-968,3671.44,WHWARC,Sports,2025-09-28,2025-10-03,2025-10-03,2025-09-29,1001564,9,3631377
3LV69K3F2QKI,878462,0,Books-OEC-791,4105.4,WHZ9F8,Books,,,,,,2,
TI82PD31DQQM,739316,1,ComputersandAccessories-EXM-704,3673.09,WH5B58,Computers&Accessories,2025-08-30,2025-08-31,2025-09-03,2025-09-02,1001565,4,4154518
IS38OICS3Q8I,540979,0,HomeGoods-ATJ-074,1196.44,WHKD9V,HomeGoods,,,,,,10,
FGG1TNV7CUP1,931788,0,Books-OZY-608,663.27,WHSYCY,Books,,,,,,6,
GEK9Y4J2AQ9P,343545,0,Clothing-GOA-120,509.56,WHWNC6,Clothing,,,,,,8,
ATKIPJN6S31W,818929,0,Sports-PGL-478,799.15,WHKCUG,Sports,,,,,,4,
E3NFQOAH6EGI,691862,1,HomeGoods-MYQ-135,1639.96,WHJX35,HomeGoods,2025-05-28,2025-05-30,2025-06-02,2025-05-29,1001566,6,8666089
S6E7QABB0G4A,856084,1,Clothing-AXK-972,272.76,WHSECG,Clothing,2026-02-01,2026-02-08,2026-02-08,2026-02-02,1001567,2,5723162
MXFAIP15VZS4,624539,0,ComputersandAccessories-MCZ-265,3543.08,WHYAN6,Computers&Accessories,,,,,,6,
TGH8CF5XFMUH,554688,1,Electronics-QEX-575,4810.04,WHX7KZ,Electronics,2025-09-19,2025-09-22,2025-09-22,2025-09-29,1001568,3,4238436
958I3EBF09ZM,424577,0,Books-NOX-806,1428.91,WHFH7O,Books,,,,,,3,
FDKH2KN05BI9,958263,1,Books-WXN-432,2556.75,WHTP7X,Books,2025-05-05,2025-05-10,2025-05-12,2025-05-13,1001569,10,4694157
UXRIOHY8XGNN,610348,0,HomeGoods-NDA-721,4719.9,WHBTHD,HomeGoods,,,,,,2,
GOHRSV0ZUMMG,751405,1,Electronics-HBX-483,2381.03,WH0TKE,Electronics,2025-07-27,2025-07-31,2025-07-31,2025-07-30,1001570,1,9092193
PWLL94OPLWTQ,108080,1,Books-ZIZ-406,4359.57,WHPD1M,Books,2026-03-05,2026-03-10,2026-03-13,2026-03-13,1001571,7,5754024
HOC8W2X43EEC,662144,0,Books-EPK-396,392.68,WHQO1V,Books,,,,,,4,
HKZGC5978CFR,952612,0,Clothing-XOG-266,2325.79,WHQWG6,Clothing,,,,,,8,
V7JB7H8YOTB4,536005,0,Electronics-STR-422,4186.22,WHSUMY,Electronics,,,,,,6,
,775825,0,Clothing-GWK-955,651.49,WH1OHO,Clothing,,,,,,4,
DFIBPQIPVFQ1,193758,0,HomeGoods-CXH-463,4846.52,WHMEYJ,HomeGoods,,,,,,6,
8GXY0DDA6DYW,356368,1,HomeGoods-HKV-806,1248.64,WH7XGR,HomeGoods,2025-10-04,2025-10-07,2025-10-09,2025-10-15,1001572,6,2282312
N6QNVPVY6MOM,242702,0,Books-RSR-905,3797.39,WHAZMD,Books,,,,,,8,
RPNE3K4VXAZ4,708906,1,ComputersandAccessories-SMD-383,3976.77,WHLX77,Computers&Accessories,2026-01-29,2026-02-02,2026-02-02,2026-01-31,1001573,4,5296631
IEE3RAVSD5JI,468405,0,Books-NRW-122,4673.44,WHMFKO,Books,,,,,,3,
NDPN608GJ5NK,925199,0,Clothing-PIH-872,4497.68,WHKDXR,Clothing,,,,,,4,
NPUMPRG7GKAJ,241305,0,Sports-NTP-290,4929.93,WHU23F,Sports,,,,,,1,
Q9Z3EY4VMJHE,543635,0,ComputersandAccessories-PLW-573,2961.25,WHG1GR,Computers&Accessories,,,,,,7,
IZFIFGZ0M0WE,413987,1,Electronics-SBO-615,4530.37,WHISQ0,Electronics,2025-04-18,2025-04-23,2025-04-23,2025-04-24,1001574,3,4832698
QK54EM5QRGY1,976402,1,Clothing-QNK-281,2638.5,WHR5A5,Clothing,2026-01-04,2026-01-05,2026-01-05,2026-01-05,1001575,5,6223601
SDHGU5W8P90J,193739,0,Sports-UKC-841,1144.78,WH04X2,Sports,,,,,,1,
2U7H027LLL37,794554,0,ComputersandAccessories-PVF-181,1930.6,WH3LQK,Computers&Accessories,,,,,,9,
XQTYWG7CUGB7,832247,0,ComputersandAccessories-JAK-951,2688.68,WHGIWA,Computers&Accessories,,,,,,6,
5Z6Z7R1A3C65,207215,0,ComputersandAccessories-ADW-805,873.26,WHTH31,Computers&Accessories,,,,,,10,
