ItemHash,SkuNumber,SoldFlag,ItemName,Price,WarehouseId,Category,OrderDate,ShipDate,OutDate,Delivery_date,OrderId,Quantity,CustomerId
390WJBV3S402,105626,1,Books-ZMR-085,2217.25,WHYEB3,Books,2025-06-11,2025-06-18,2025-06-19,2025-06-12,1000525,5,4027358
RWQJU6P7P34W,308163,1,Books-KOH-530,4464.12,WH1MCX,Books,2025-05-25,2025-05-30,2025-05-31,2025-05-26,1000526,9,3661741
G3NQQXGFO227,663054,1,Clothing-WVM-093,2035.95,WHW2KV,Clothing,2026-01-04,2026-01-04,2026-01-04,2026-01-15,1000527,7,9335697
YY7A6YWN2BY3,443745,0,Clothing-GTI-928,126.41,WHM78B,Clothing,,,,,,4,
HRV0D37KCX24,813081,1,ComputersandAccessories-YBK-993,123.73,WHWZWE,Computers&Accessories,2025-11-08,2025-11-14,2025-11-14,2025-11-19,1000528,8,8639217
TPOG00BWD435,449721,0,Clothing-WMT-537,4545.42,WH360N,Clothing,,,,,,8,
UH1P0Y0ESL4W,233563,1,Books-LOE-943,2037.1,WHYDN9,Books,2025-12-07,2025-12-09,2025-12-09,2025-12-10,1000529,7,1176117
C4JF8O54GYTV,788326,1,Clothing-ZFM-894,4881.78,WHDKXN,Clothing,2026-01-07,2026-01-10,2026-01-13,2026-01-14,1000530,7,2455984
9ISRXT67UZAK,635743,0,Clothing-TGX-780,2113.15,WHOXRN,Clothing,,,,,,2,
GWJVS7NEMSJN,724890,0,Clothing-DTK-230,4965.25,WHB8MW,Clothing,,,,,,8,
5M2FG8ZCP1NU,229486,1,HomeGoods-KJG-360,3349.72,WH3425,HomeGoods,2025-07-04,2025-07-05,2025-07-06,2025-07-05,1000531,3,7618246
NBHATSCG5OIT,457075,1,Sports-CYA-973,3794.06,WHXC95,Sports,2025-08-07,2025-08-13,2025-08-13,2025-08-08,1000532,4,9738296
2RMK85PRGWCT,492324,0,Clothing-NCF-041,4034.0,WHN1O4,Clothing,,,,,,5,
W9UR1NQ3KTFW,802138,0,HomeGoods-LHA-448,4909.51,WHEOXN,HomeGoods,,,,,,7,
L09B0KHPKDLI,514366,1,HomeGoods-EEI-839,1131.16,WHIUIA,HomeGoods,2025-05-10,2025-05-17,2025-05-19,2025-05-21,1000533,1,9413034
N1KGKUWT6BB4,716119,0,ComputersandAccessories-KHD-138,3659.13,WHJ6VC,Computers&Accessories,,,,,,4,
4MMVW9WZ2MZK,367724,1,Books-KVF-763,4828.4,WHFE7A,Books,2025-07-14,2025-07-16,2025-07-16,2025-07-15,1000534,5,6297454
54YW6PFNMG49,723078,1,HomeGoods-AYW-786,1009.68,WH9BHM,HomeGoods,2025-07-27,2025-08-03,2025-08-06,2025-07-28,1000535,10,1142984
HDGPAN1YO70P,292517,0,Electronics-BUJ-910,2275.7,WH7HUZ,Electronics,,,,,,2,
OZEK3UBN82Y4,703356,0,Electronics-ZDX-217,238.08,WHZ089,Electronics,,,,,,1,
2VK9OZBNMMPA,283513,1,HomeGoods-NEE-337,3494.34,WHTOJL,HomeGoods,2025-09-24,2025-10-01,2025-10-03,2025-09-25,1000536,7,9784117
ICP4GLYLA2VS,876090,1,ComputersandAccessories-BMC-170,4050.35,WHGKWG,Computers&Accessories,2025-06-19,2025-06-20,2025-06-23,2025-06-30,1000537,6,7006449
I9RRWSXHB6U8,456528,1,Sports-VLL-455,530.0,WHED07,Sports,2025-04-26,2025-04-28,2025-04-28,2025-04-27,1000538,1,7822704
KKVTC837MUHY,111898,1,ComputersandAccessories-WJX-173,1885.41,WHAL1N,Computers&Accessories,2025-06-12,2025-06-13,2025-06-14,2025-06-26,1000539,5,8368760
E4VHJ05AXGGE,211850,1,Clothing-HZA-587,4160.51,WHC729,Clothing,2025-09-19,2025-09-20,2025-09-20,2025-09-25,1000540,10,3383596
2KSX4QSB8L2F,940205,1,Books-MWY-516,2002.16,WH80GU,Books,2025-05-20,2025-05-27,2025-05-28,2025-05-29,1000541,5,5264218
I898H1FW47YY,660486,0,ComputersandAccessories-QLB-690,3333.02,WHDEEJ,Computers&Accessories,,,,,,9,
5ODMA5A53U98,979414,1,Electronics-EHY-731,2879.59,WHT26M,Electronics,2025-06-18,2025-06-22,2025-06-23,2025-06-25,1000542,1,5573198
BHWML2KLFPBV,745831,0,HomeGoods-AGD-230,1396.08,WHOYMS,HomeGoods,,,,,,6,
SME4WZILNJGQ,427763,1,HomeGoods-ILH-321,2172.31,WHG2AG,HomeGoods,2025-09-08,2025-09-12,2025-09-15,2025-09-17,1000543,3,1562340
7W4X3H1O7SJ9,629158,1,HomeGoods-VPZ-849,2191.72,WHTGIZ,HomeGoods,2025-09-17,2025-09-19,2025-09-19,2025-09-28,1000544,3,2379332
BKHPBAP25O4H,996169,1,HomeGoods-DSO-142,21.05,WH3DV5,HomeGoods,2025-04-16,2025-04-23,2025-04-25,2025-04-17,1000545,4,1084786
XPUQ6KEL9SQ2,757379,1,Clothing-HHV-604,1514.44,WHDDY6,Clothing,2025-08-22,2025-08-22,2025-08-22,2025-09-01,1000546,8,9487518
H9TTY1QJ6T32,327020,0,ComputersandAccessories-NVK-539,1065.14,WHRX96,Computers&Accessories,,,,,,1,
Z4E2DH5N6B2G,530455,0,Electronics-OYI-350,2147.11,WHB0DT,Electronics,,,,,,2,
MN1629IT7W3G,327012,1,Clothing-CNQ-548,3906.63,WHN3G5,Clothing,2025-09-21,2025-09-28,2025-09-30,2025-10-01,1000547,7,1705384
IAEP966RP2QU,805407,0,Books-QUH-482,466.62,WH1HOC,Books,,,,,,9,
HKQEJ5RTN190,180077,0,Sports-MIY-594,1701.72,WHX18R,Sports,,,,,,7,
8JHOGVA0V1F1,482743,1,ComputersandAccessories-IHR-436,175.37,WHSD2C,Computers&Accessories,2025-03-10,2025-03-15,2025-03-16,2025-03-22,1000548,8,2800258
O5GX4QSX0LC8,970667,0,Electronics-NQH-977,4627.14,WHGBQL,Electronics,,,,,,10,
ILXGB53T1WAG,360240,0,Electronics-LQS-898,1504.4,WH5F08,Electronics,,,,,,9,
F0IHJFSGWQSJ,254356,0,ComputersandAccessories-EML-855,3146.74,WHY80Q,Computers&Accessories,,,,,,7,
1J8IWGR8GVM4,727397,0,Sports-NKR-476,1198.19,WH3I3Y,Sports,,,,,,8,
3JWV916O5LYY,272884,1,Electronics-HQZ-214,76.77,WH8P09,Electronics,2026-01-19,2026-01-26,2026-01-29,2026-01-20,1000549,9,7358310
XE9G62AT7AQH,327206,1,Clothing-WCB-554,2382.88,WHZDRL,Clothing,2025-05-29,2025-06-03,2025-06-03,2025-05-30,1000550,6,9312024
9W5AEBJJGQ7Y,281701,1,Electronics-PTM-106,1342.71,WHHGS9,Electronics,2025-08-22,2025-08-28,2025-08-31,2025-08-23,1000551,1,8301547
LAMXAS7GXH2M,683194,0,HomeGoods-MBG-154,2996.6,WHKNQ7,HomeGoods,,,,,,5,
NYCMF5DP2R0N,894688,0,ComputersandAccessories-AKX-211,2066.5,WHBZSG,Computers&Accessories,,,,,,2,
H0GPJMLFW21I,536971,0,Sports-LOL-059,2034.39,WHQX82,Sports,,,,,,2,
3HO59MRXH6NP,812484,0,Electronics-FWP-191,3385.46,WHCRU9,Electronics,,,,,,6,
4XHSPB8T301T,568857,0,Electronics-UKI-623,4635.29,WHPG0G,Electronics,,,,,,10,
7V20VZPHQLYE,336440,1,Electronics-PGQ-023,334.73,WHX8WB,Electronics,2025-06-17,2025-06-17,2025-06-18,2025-06-24,1000552,6,3897090
YBLUUUA1W21Z,866452,0,Books-DGD-361,3428.6,WHJIDT,Books,,,,,,2,
JHN43KHLR9DP,150101,1,Sports-SEN-125,592.37,WHKU98,Sports,2025-10-23,2025-10-23,2025-10-26,2025-10-25,1000553,9,9902862
YI5LPBI83C6V,271481,0,Sports-LFP-481,2576.68,WHJHVE,Sports,,,,,,8,
J5BY9F7C7ZOV,303873,0,Books-PPJ-053,421.03,WH1PU6,Books,,,,,,8,
CXOT9R6AA28W,618692,0,ComputersandAccessories-YMY-055,256.35,WHSE28,Computers&Accessories,,,,,,8,
P1F1M0XF8DBX,907524,0,Sports-NWT-245,3896.49,WH6WMX,Sports,,,,,,6,
4Y53M3ABO6X7,452123,0,HomeGoods-TEA-460,2681.09,WHJDEE,HomeGoods,,,,,,5,
K5N466OYYADQ,414579,1,ComputersandAccessories-SZW-417,1192.12,WH3LVM,Computers&Accessories,2026-02-03,2026-02-05,2026-02-06,2026-02-05,1000554,7,4633506
VQ4OR3KFFHFM,906522,1,HomeGoods-JMC-435,4802.95,WHAMVY,HomeGoods,2025-06-03,2025-06-05,2025-06-07,2025-06-04,1000555,3,2463014
9QAD3VA7YL5C,369137,1,HomeGoods-VSP-441,95.66,WHIE9I,HomeGoods,2025-04-10,2025-04-13,2025-04-15,2025-04-22,1000556,1,6535682
WZXTGJF0CXNO,660915,1,ComputersandAccessories-KOL-350,2623.11,WH6IVR,Computers&Accessories,2025-11-29,2025-12-05,2025-12-05,2025-12-01,1000557,5,4261843
IW9BOIECFC2M,606046,1,Sports-SWI-336,3445.77,WHP9U5,Sports,2025-11-22,2025-11-22,2025-11-24,2025-12-03,1000558,5,3543208
1B9S2P574917,532745,1,HomeGoods-QHM-506,2126.68,WHE1KE,HomeGoods,2025-07-12,2025-07-18,2025-07-18,2025-07-24,1000559,6,5496108
0BSNNW7T0GWQ,518236,0,Sports-CGE-967,43.31,WH86I1,Sports,,,,,,10,
YURXP5T23NC8,533479,0,Sports-YPW-597,4226.35,WHNKHY,Sports,,,,,,10,
0MIVFS1R8Q7S,815708,0,Sports-BTR-398,3789.32,WHP7JK,Sports,,,,,,5,
AOLDOHS6YMEM,276814,1,Clothing-XBM-405,2187.97,WH7PB7,Clothing,2025-08-23,2025-08-26,2025-08-29,2025-08-24,1000560,4,1796367
RLAPE0ZZ84LH,898144,1,Sports-FPI-107,3156.13,WH1W6X,Sports,2025-09-27,2025-10-01,2025-10-02,2025-10-10,1000561,5,7127358
8RWLC11E9CUL,909787,0,Books-YUC-004,1986.36,WHPELJ,Books,,,,,,3,
U85VA7VBSMTS,244777,0,HomeGoods-JWG-906,1074.3,WH857T,HomeGoods,,,,,,8,
5S07VMJQF086,593089,0,ComputersandAccessories-FPJ-986,716.8,WHI1V0,Computers&Accessories,,,,,,5,
TNWY32WZOAP5,531184,0,ComputersandAccessories-YMX-528,1840.3,WHY8XD,Computers&Accessories,,,,,,5,
B39AYBANC9T2,455491,0,Sports-ZXP-131,1702.94,WH89TP,Sports,,,,,,5,
TQVJLSPPR73H,645625,1,HomeGoods-FBV-196,3136.4,WHGOJC,HomeGoods,2025-11-18,2025-11-19,2025-11-22,2025-11-25,1000562,5,3756501
RBVZJBXT0XLA,878533,0,Clothing-COD-587,533.01,WHZBJG,Clothing,,,,,,9,
FDL5HMAJ3IF3,429691,1,Electronics-ZAS-035,1713.73,WHE6JK,Electronics,2025-04-13,2025-04-13,2025-04-14,2025-04-24,1000563,5,2494651
OCFRYY2N1EKI,434679,1,Books-KNT-375,3263.79,WHH46R,Books,2026-01-30,2026-01-30,2026-02-02,2026-01-31,1000564,9,2737408
8NP8XEWQ86JG,949027,1,Electronics-QRT-914,1450.1,WHCGKC,Electronics,2025-03-29,2025-04-03,2025-04-05,2025-03-30,1000565,6,5205017
YREYXUGNL46H,806602,1,Sports-IMI-653,4853.17,WHUXKP,Sports,2025-10-05,2025-10-08,2025-10-11,2025-10-06,1000566,10,9186828
B6NAAXZT9M57,532386,0,Clothing-MRS-771,352.68,WHEAGZ,Clothing,,,,,,4,
BK9E8DSRINWP,918903,1,Clothing-CNH-696,2032.87,WH3NUG,Clothing,2026-02-11,2026-02-11,2026-02-12,2026-02-21,1000567,8,2912058
1GS50W4YG95Q,456150,0,Electronics-QAG-115,3838.78,WHQIVY,Electronics,,,,,,9,
PAVTP9JJWO0C,871999,1,Electronics-HPN-029,1969.63,WH64UM,Electronics,2025-06-04,2025-06-06,2025-06-06,2025-06-05,1000568,10,6945709
SAA8HTSSMO1H,866403,1,HomeGoods-VWG-539,4583.34,WHEICR,HomeGoods,2026-03-03,2026-03-09,2026-03-09,2026-03-15,1000569,8,9508389
GZ5NL1JQSXRV,653618,0,Books-URJ-577,2776.37,WH0JA9,Books,,,,,,1,
GOIJM2RDYMDK,190366,1,HomeGoods-DIP-893,987.24,WHDNPD,HomeGoods,2025-06-17,2025-06-22,2025-06-25,2025-06-26,1000570,2,3065835
I80NWZHYXQ8Z,104217,1,HomeGoods-VLZ-218,389.82,WHFTYH,HomeGoods,2025-08-15,2025-08-22,2025-08-23,2025-08-16,1000571,4,7811204
7VH2CVVUVYD0,969446,1,HomeGoods-LQC-929,4931.5,WH9IHX,HomeGoods,2025-10-22,2025-10-28,2025-10-28,2025-10-25,1000572,1,3086901
TI3XW431XEY1,507350,0,Sports-DHC-505,1782.76,WHV4TU,Sports,,,,,,4,
7S1HQRBLYUWN,601108,0,Sports-HED-596,3157.95,WHNYAP,Sports,,,,,,7,
FXVHJ5N0N2BC,846165,1,Electronics-NGF-930,4321.96,WHSHL1,Electronics,2025-10-30,2025-11-05,2025-11-07,2025-10-31,1000573,9,3202151
J4R6RC3DTVS0,336907,0,Books-WWL-545,1633.5,WHWJVR,Books,,,,,,5,
J31H5D9YBX2B,450888,0,HomeGoods-ZJY-576,1424.06,WHUPR5,HomeGoods,,,,,,9,
A80N5QCH68W1,718855,0,ComputersandAccessories-BWG-134,1786.08,WH22Y7,Computers&Accessories,,,,,,5,
AQK5TZVTGZ06,920515,1,HomeGoods-KER-221,4478.96,WHRIRT,HomeGoods,2025-08-07,2025-08-10,2025-08-11,2025-08-09,1000574,3,9115045
1RWOUXGSIYF3,976765,0,Sports-CQJ-431,3264.4,WHIIBV,Sports,,,,,,2,
YWLFLDOLASDD,382718,0,Electronics-DHO-818,1524.78,WHUEYA,Electronics,,,,,,5,
Y39TGMD65WLV,292635,1,Books-PJB-691,4839.19,WH7T8A,Books,2026-02-01,2026-02-08,2026-02-08,2026-02-11,1000575,3,7551205
WDZBX2XNHBCR,370339,0,Electronics-TEY-142,3657.02,WHJ5OL,Electronics,,,,,,4,
8TYPU3SFO0J0,245189,1,HomeGoods-THW-586,309.48,WH7EEU,HomeGoods,2025-05-23,2025-05-29,2025-05-29,2025-06-03,1000576,8,2383808
N9OVXN3882C8,551806,1,Books-GQH-558,4048.91,WH7FJK,Books,2025-03-06,2025-03-12,2025-03-15,2025-03-14,1000577,5,2060604
MJXM8IPR4F03,852073,0,Sports-UIJ-239,1875.8,WHHKWP,Sports,,,,,,2,
VXVWQWZU69B4,948745,0,HomeGoods-GSE-393,1106.66,WHDK1X,HomeGoods,,,,,,7,
7LUVG8RTO1EU,378935,1,HomeGoods-XID-603,4977.32,WHP4B5,HomeGoods,2025-07-31,2025-08-05,2025-08-08,2025-08-01,1000578,3,6175054
RNV7MQHZ5R28,850028,0,ComputersandAccessories-XXV-992,2985.13,WH2ECM,Computers&Accessories,,,,,,1,
S9FD4QY1JU5R,272863,0,Books-ELO-906,4772.41,WH0G7A,Books,,,,,,1,
43W3QTTR2M8E,499923,1,Clothing-YIC-591,4469.33,WHZ31A,Clothing,2025-04-25,2025-04-28,2025-04-28,2025-04-27,1000579,6,3910766
3JSRNS5ZT11F,185604,1,Sports-AIG-307,1220.13,WHYFTE,Sports,2025-05-14,2025-05-19,2025-05-21,2025-05-25,1000580,8,6996856
21J55DBN54XM,224368,1,Electronics-RLA-882,3689.35,WHL6UV,Electronics,2025-03-13,2025-03-15,2025-03-15,2025-03-15,1000581,8,1750782
1DXJEUS1YG4A,919400,1,Electronics-ROI-317,3507.08,WHKCNV,Electronics,2025-04-13,2025-04-20,2025-04-22,2025-04-20,1000582,8,3219438
OU8PFYAV7BOP,755032,0,ComputersandAccessories-DXR-335,4494.67,WH713T,Computers&Accessories,,,,,,5,
P6GHFX87I1SV,541476,0,Electronics-QYC-544,2059.65,WH3RNZ,Electronics,,,,,,2,
727IWIOH3TMD,491288,0,HomeGoods-TJF-284,3972.21,WHIUEO,HomeGoods,,,,,,2,
EGPLBOAHM8FF,366045,0,ComputersandAccessories-VFE-098,3056.08,WHC4EU,Computers&Accessories,,,,,,4,
CD4LYJFRK9HO,762634,0,Clothing-FCS-868,1446.34,WHV175,Clothing,,,,,,9,
B71FIWA7E5C9,434819,0,ComputersandAccessories-ARY-751,4.79,WHR12K,Computers&Accessories,,,,,,6,
X14DLXS7BH0R,127247,0,Sports-OKW-455,2808.81,WHFS7O,Sports,,,,,,2,
U11V7US7MBC0,873962,0,HomeGoods-JTA-222,4048.82,WHT8R5,HomeGoods,,,,,,1,
EMU5BDW2PUYB,104685,1,Clothing-JPP-055,408.01,WHWRJK,Clothing,2026-02-08,2026-02-15,2026-02-17,2026-02-09,1000583,8,1051050
N7TSR31RQ6MY,923418,0,Electronics-FNN-543,4942.81,WHDUPE,Electronics,,,,,,1,
EVPQ14K5OV85,563978,1,HomeGoods-UYO-098,3892.94,WHH27G,HomeGoods,2025-03-11,2025-03-14,2025-03-14,2025-03-17,1000584,7,6889578
12AV8I4XFEY7,420201,1,Clothing-ZXE-660,2029.64,WHE1TM,Clothing,2025-10-04,2025-10-05,2025-10-06,2025-10-14,1000585,1,6598958
F0536VC9NG6N,295370,1,Clothing-ZWG-923,1960.27,WHL6T4,Clothing,2026-01-29,2026-02-01,2026-02-01,2026-02-09,1000586,7,5915681
G8VF3AOOGYJ4,965007,0,Sports-FEJ-232,1301.59,WHTOMX,Sports,,,,,,3,
0H3NBVL2GP8N,190541,1,Electronics-FWB-363,3013.1,WH7CES,Electronics,2025-05-01,2025-05-08,2025-05-08,2025-05-10,1000587,3,4264866
9HZ1CWMUMURU,508096,0,HomeGoods-XNQ-742,1022.88,WHSIQU,HomeGoods,,,,,,4,
EDCRL5AFB6D3,630971,0,Books-MRA-297,3326.79,WHDEPT,Books,,,,,,1,
IJ1EHCH1YV6Z,819419,1,Electronics-WPW-308,1636.86,WHAXX7,Electronics,2025-08-29,2025-09-05,2025-09-07,2025-09-09,1000588,5,1259581
FEGLQZUAWCCV,590544,0,Books-NPM-067,1793.6,WHJLE5,Books,,,,,,8,
CAK7W46PNRCA,797641,1,Books-NTL-663,4905.12,WH3IK1,Books,2026-01-29,2026-02-01,2026-02-02,2026-02-07,1000589,3,5924265
K68VV98P7SV4,584369,0,Clothing-LFH-250,1101.17,WHENW3,Clothing,,,,,,2,
K8VRA59TBQKI,502677,0,Electronics-FHA-900,1587.78,WHVK0L,Electronics,,,,,,8,
3FCHISP1VGDR,312919,1,Sports-KFJ-032,2284.51,WHE4B8,Sports,2025-12-28,2025-12-29,2025-12-29,2026-01-05,1000590,5,1279013
EK08H73LKTPF,896631,1,Books-END-961,1336.45,WH08OI,Books,2025-07-18,2025-07-21,2025-07-24,2025-07-28,1000591,9,6460765
YMSPJ4BMUNKH,966057,1,Clothing-PCK-555,252.91,WH65IV,Clothing,2026-01-17,2026-01-17,2026-01-17,2026-01-26,1000592,4,7283815
TNSVRWZKJP34,876615,0,Electronics-ZIM-712,3698.23,WHDUER,Electronics,,,,,,6,
PIZ1F4H5BW6D,546620,0,HomeGoods-PTH-092,4368.48,WHRI93,HomeGoods,,,,,,6,
MXGLTAL4GSWF,531170,1,Books-UBZ-017,899.79,WH6C9Y,Books,2025-10-02,2025-10-04,2025-10-07,2025-10-04,1000593,2,7670747
MFY5C4FN311H,455638,1,HomeGoods-PGT-030,3541.47,WH3QFC,HomeGoods,2025-04-07,2025-04-11,2025-04-12,2025-04-19,1000594,5,4868039
XREX9LJCQ3M9,923942,0,HomeGoods-IDI-103,214.35,WHRZDX,HomeGoods,,,,,,3,
EMWL552MZLI6,743678,0,Sports-FQP-001,199.61,WHQJUL,Sports,,,,,,2,
8M0A9D6YCQKU,783024,0,Books-DUP-822,3254.07,WH6CQE,Books,,,,,,7,
H0YKQXJSAYRM,723048,0,Books-HKT-512,4055.29,WHVJUC,Books,,,,,,6,
67WOVQS142YX,395483,0,Electronics-EUZ-843,1826.15,WHE7FC,Electronics,,,,,,10,
ZTIWUSAQAGDW,689436,0,HomeGoods-WNO-979,1810.85,WHENCV,HomeGoods,,,,,,9,
YTURM77TOCRX,507487,1,Clothing-USH-485,4790.33,WHPX06,Clothing,2025-06-07,2025-06-07,2025-06-07,2025-06-08,1000595,10,6468440
NHTHIO4SW2TR,267274,1,Clothing-DRA-104,4502.44,WHYSOI,Clothing,2025-10-07,2025-10-08,2025-10-09,2025-10-16,1000596,9,3478372
BPLXY5CYMW91,739559,1,ComputersandAccessories-DQB-966,2357.52,WHWU26,Computers&Accessories,2025-05-26,2025-05-26,2025-05-26,2025-05-29,1000597,3,4532969
GR5OF5R8T9BU,898652,0,Electronics-EKO-639,2207.84,WHBUAN,Electronics,,,,,,3,
TSL2JRZLIYZN,852024,1,HomeGoods-DAF-467,4191.39,WHC05Z,HomeGoods,2025-11-29,2025-11-30,2025-12-03,2025-12-11,1000598,9,3639489
ZTYGIZ32E1ST,659365,0,Sports-MZL-867,2000.73,WHNKPQ,Sports,,,,,,7,
YHPVIFJK2JR2,257801,0,ComputersandAccessories-FST-556,4724.15,WHEYHP,Computers&Accessories,,,,,,1,
3WG2O7KOLVHF,957156,1,Electronics-BAR-322,824.57,WH73VD,Electronics,2025-05-17,2025-05-21,2025-05-23,2025-05-28,1000599,4,4886630
NIOO2GM1Z68Y,382142,1,Sports-UKO-518,206.11,WHQ9MC,Sports,2025-06-08,2025-06-15,2025-06-16,2025-06-09,1000600,7,9649726
N7ZDF6YYIIXV,435724,0,Electronics-NYG-369,4336.63,WHRV7R,Electronics,,,,,,4,
UXXZMM4U1B0C,433115,1,Books-HNO-018,1709.76,WHTZ1J,Books,2025-07-10,2025-07-14,2025-07-17,2025-07-11,1000601,5,7720000
0BS5TWYBE8ZV,992618,0,HomeGoods-KVC-306,2800.98,WHPPLX,HomeGoods,,,,,,10,
72GZSRB7ERYS,829542,1,Books-XWJ-071,3405.03,WHVX81,Books,2025-11-20,2025-11-24,2025-11-26,2025-11-22,1000602,8,8805287
RPYZ3R4DFZ5J,591958,1,ComputersandAccessories-CII-732,4046.72,WHZI51,Computers&Accessories,2025-07-17,2025-07-24,2025-07-25,2025-07-22,1000603,5,1936781
40WSF5372AXA,725060,1,ComputersandAccessories-UBK-393,1815.53,WH0IF0,Computers&Accessories,2026-01-12,2026-01-14,2026-01-14,2026-01-13,1000604,10,4684446
VKDNTX3V0CJ0,868997,0,ComputersandAccessories-XRF-802,2121.45,WHQT5Z,Computers&Accessories,,,,,,2,
738EEN0KWOZL,980572,0,Sports-XSE-140,1480.51,WHXEP8,Sports,,,,,,6,
WIKT2RC73ETA,789354,0,ComputersandAccessories-HYI-203,808.26,WH8QQZ,Computers&Accessories,,,,,,3,
09A1VY7VZ8O9,770381,0,ComputersandAccessories-VAR-813,92.13,WHAZCT,Computers&Accessories,,,,,,5,
25AVP71BKVKE,138647,1,Sports-ZQG-374,1538.76,WH3OJQ,Sports,2025-03-04,2025-03-11,2025-03-11,2025-03-15,1000605,9,4333259
NEVL9B0QU2UV,601003,1,ComputersandAccessories-PNX-122,4534.49,WHRWNV,Computers&Accessories,2025-07-08,2025-07-10,2025-07-13,2025-07-17,1000606,10,4526982
5RF2DB8322S9,893890,0,ComputersandAccessories-BWJ-337,205.81,WHL93C,Computers&Accessories,,,,,,10,
WLJGRN87WLZ4,784196,0,Books-BKS-271,4647.43,WHTJJ5,Books,,,,,,2,
0AEK3CZSHFZ5,377100,0,Books-NMD-153,167.11,WHXGKH,Books,,,,,,3,
BLZN4MOX5V10,118700,1,Electronics-EJW-058,4871.42,WH2HJB,Electronics,2025-11-28,2025-12-03,2025-12-06,2025-12-01,1000607,7,8854537
78J2OQBNLITR,820145,0,HomeGoods-GMU-545,3651.91,WH7881,HomeGoods,,,,,,1,
YZLLYHDN6YLF,859043,1,Books-RCG-779,3109.6,WHKJ56,Books,2025-10-13,2025-10-17,2025-10-20,2025-10-14,1000608,8,7248307
M3C4Y3K9QDZ7,559275,0,Books-OVN-289,3777.99,WH6RMN,Books,,,,,,5,
30R4FLSFXUB8,407709,1,Clothing-YNR-076,4202.74,WH3HWL,Clothing,2025-06-20,2025-06-24,2025-06-26,2025-06-27,1000609,10,1201007
P5OXHIUC1W37,399281,0,Books-MWG-456,3301.18,WHF5OQ,Books,,,,,,2,
X5GDLU8DBG6T,601407,0,Electronics-XMV-824,4558.73,WHD8F8,Electronics,,,,,,2,
CEZYFGT675TA,541945,1,Sports-OFL-331,506.8,WH43NH,Sports,2025-11-18,2025-11-22,2025-11-23,2025-11-20,1000610,5,6766197
JR4D71JG7W8G,521663,0,Clothing-UAN-261,4109.99,WHSI2C,Clothing,,,,,,8,
YHMXNUHY4M2G,278166,1,HomeGoods-ZVT-987,3337.83,WHGYY2,HomeGoods,2025-08-24,2025-08-27,2025-08-28,2025-09-04,1000611,9,7623200
ZMME9O0ZVIUN,918494,1,Clothing-FCX-796,1.01,WHMKRS,Clothing,2025-12-23,2025-12-28,2025-12-31,2025-12-31,1000612,1,9467613
QAVXPBALYEGP,621745,0,Electronics-WXK-858,633.19,WHPR6G,Electronics,,,,,,3,
17D64F7FS35T,256894,1,Electronics-ONX-478,4793.36,WHW45R,Electronics,2025-08-20,2025-08-20,2025-08-23,2025-09-01,1000613,7,1827967
RCVKC1THBZGK,517492,1,Books-DJK-278,1910.4,WHBXFC,Books,2025-09-05,2025-09-05,2025-09-06,2025-09-10,1000614,10,6756459
RYQG424KC0WA,149403,0,Books-MZH-530,1631.9,WHSEWT,Books,,,,,,9,
D12LKY2DVUWK,920032,1,HomeGoods-LYB-072,3063.54,WHFVE6,HomeGoods,2025-04-10,2025-04-12,2025-04-14,2025-04-13,1000615,10,3929619
NK01P5HMXECH,770536,0,Clothing-ENF-676,1504.37,WHLNRV,Clothing,,,,,,9,
QMIKTTPLTJPZ,146538,0,Books-BFM-588,1504.22,WH5EK1,Books,,,,,,4,
Y09ENOILKSKA,814308,1,Sports-MPC-504,3882.74,WHJ57E,Sports,2025-10-19,2025-10-21,2025-10-24,2025-10-31,1000616,6,5173043
GM3WW9U9SNGE,910839,1,Clothing-KXZ-309,2036.58,WH1VMZ,Clothing,2025-04-04,2025-04-04,2025-04-05,2025-04-06,1000617,1,9715467
YG8EYCKOMRI8,950964,0,Clothing-GNI-600,1412.6,WHLX7G,Clothing,,,,,,9,
IDM57Y5EGJ8S,972639,1,Clothing-XRY-496,1769.88,WHT5BC,Clothing,2025-07-12,2025-07-18,2025-07-19,2025-07-21,1000618,2,1865097
DVB1SUU7IDYE,680456,0,Sports-NHA-589,1330.03,WHAO6F,Sports,,,,,,2,
XIWOC3PE0K12,284639,1,ComputersandAccessories-FDF-283,2556.16,WHK33F,Computers&Accessories,2026-01-26,2026-01-28,2026-01-30,2026-01-27,1000619,6,1165988
JAUK92N5Q0CR,313704,0,Books-OXI-743,527.3,WH7SU3,Books,,,,,,6,
VIAAH24YRW5A,969302,1,Sports-PSF-526,4039.74,WHHE70,Sports,2025-05-24,2025-05-30,2025-05-31,2025-06-02,1000620,4,7766645
H5DVMHIH0KT9,533947,0,Sports-YHW-574,2063.65,WH23P5,Sports,,,,,,2,
6TGITP9XP3HG,715490,1,Clothing-PBM-147,978.39,WHG6R4,Clothing,2025-09-21,2025-09-28,2025-09-29,2025-09-22,1000621,7,5424251
BVORA2TC49X2,972907,0,Books-HJL-409,4000.29,WHY5LZ,Books,,,,,,10,
MXUNAB1YQMMI,602089,0,Books-SPW-027,3456.33,WH5DO4,Books,,,,,,7,
DXMWXNN9NH0R,515649,1,HomeGoods-TJE-793,1412.52,WHYNWL,HomeGoods,2025-11-20,2025-11-26,2025-11-27,2025-11-29,1000622,8,8188494
